Cheval_clean;Hippo;Cheval;Hippodrome;Courses;Victoires;Podiums;Moyenne_classement;Derniere_course;Taux_victoire;Taux_podium;Jours_depuis
TOPINAMBUR;STRASBOURG;TOPINAMBUR;STRASBOURG;2;0;2;2.5;2026-05-27;0.0;100.0;55.0
TOPINAMBUR;VICHY;TOPINAMBUR;VICHY;1;0;0;11.0;2026-05-13;0.0;0.0;69.0
TOPLEMON;VALPARAISO;TOP LEMON;VALPARAISO;2;0;0;8.0;2026-04-13;0.0;0.0;99.0
TOPMAVERICK;GULFSTREAM PARK;TOP MAVERICK;GULFSTREAM PARK;1;1;1;1.0;2026-04-09;100.0;100.0;103.0
TOPOCINESE;SAN SIRO (MILAN);TOPO CINESE;SAN SIRO (MILAN);1;0;0;12.0;2026-06-20;0.0;0.0;31.0
TOPOFTHECLASS;KEMPTON PARK;TOP OF THE CLASS;KEMPTON PARK;2;0;0;7.5;2026-02-25;0.0;0.0;146.0
TOPOFTHECLASS;WOLVERHAMPTON;TOP OF THE CLASS;WOLVERHAMPTON;1;0;1;2.0;2026-01-26;0.0;100.0;176.0
TOPOFTHEPOPS;ALBANY AUSTRALIE;TOP OF THE POPS;ALBANY AUSTRALIE;3;0;0;7.0;2026-04-26;0.0;0.0;86.0
TOPPEAK;SHA TIN (HONG KONG);TOP PEAK;SHA TIN (HONG KONG);1;0;0;12.0;2026-02-22;0.0;0.0;149.0
TOPSPINKING;HAPPY VALLEY;TOPSPIN KING;HAPPY VALLEY;3;0;0;10.666666666666666;2026-04-22;0.0;0.0;90.0
TOPSPINKING;SHA TIN (HONG KONG);TOPSPIN KING;SHA TIN (HONG KONG);1;0;0;9.0;2026-05-06;0.0;0.0;76.0
TOPSTAR;WOLVERHAMPTON;TOP STAR;WOLVERHAMPTON;1;0;0;7.0;2026-04-21;0.0;0.0;91.0
TOPTHRONE;HAPPY VALLEY;TOP THRONE;HAPPY VALLEY;2;0;0;8.0;2026-03-04;0.0;0.0;139.0
TOPTIME;SHA TIN (HONG KONG);TOP TIME;SHA TIN (HONG KONG);1;0;0;6.0;2026-05-24;0.0;0.0;58.0
TOPTOP;CASABLANCA;TOPTOP;CASABLANCA;1;0;0;8.0;2026-02-16;0.0;0.0;155.0
TOPTOSKY;HAPPY VALLEY;TOP TO SKY;HAPPY VALLEY;2;0;0;9.0;2026-03-18;0.0;0.0;125.0
TOPTOSKY;SHA TIN (HONG KONG);TOP TO SKY;SHA TIN (HONG KONG);3;2;2;3.0;2026-07-10;66.7;66.7;11.0
TOPTOWNTELLTALE;FONTAINEBLEAU;TOP TOWN TELL TALE;FONTAINEBLEAU;1;0;0;4.0;2026-02-28;0.0;0.0;143.0
