Hippo;Dist_groupe;Corde;Hippodrome;Distance;Valeur_corde;Courses;Victoires;Podiums;Taux_victoire;Taux_podium
CHURCHILL DOWNS;1000;8;CHURCHILL DOWNS;1000;8;4;3;4;75.0;100.0
CHURCHILL DOWNS;1000;9;CHURCHILL DOWNS;1000;9;3;0;1;0.0;33.3
CHURCHILL DOWNS;1000;10;CHURCHILL DOWNS;1000;10;2;0;0;0.0;0.0
CHURCHILL DOWNS;1000;11;CHURCHILL DOWNS;1000;11;2;0;0;0.0;0.0
CHURCHILL DOWNS;1000;12;CHURCHILL DOWNS;1000;12;1;0;0;0.0;0.0
CHURCHILL DOWNS;1000;13;CHURCHILL DOWNS;1000;13;1;0;0;0.0;0.0
CHURCHILL DOWNS;1000;14;CHURCHILL DOWNS;1000;14;1;0;0;0.0;0.0
CHURCHILL DOWNS;1200;1;CHURCHILL DOWNS;1200;1;11;0;1;0.0;9.1
CHURCHILL DOWNS;1200;2;CHURCHILL DOWNS;1200;2;11;2;4;18.2;36.4
CHURCHILL DOWNS;1200;3;CHURCHILL DOWNS;1200;3;11;1;5;9.1;45.5
CHURCHILL DOWNS;1200;4;CHURCHILL DOWNS;1200;4;11;0;3;0.0;27.3
CHURCHILL DOWNS;1200;5;CHURCHILL DOWNS;1200;5;11;1;4;9.1;36.4
CHURCHILL DOWNS;1200;6;CHURCHILL DOWNS;1200;6;11;4;4;36.4;36.4
CHURCHILL DOWNS;1200;7;CHURCHILL DOWNS;1200;7;11;1;3;9.1;27.3
CHURCHILL DOWNS;1200;8;CHURCHILL DOWNS;1200;8;8;1;3;12.5;37.5
CHURCHILL DOWNS;1200;9;CHURCHILL DOWNS;1200;9;8;1;4;12.5;50.0
CHURCHILL DOWNS;1200;10;CHURCHILL DOWNS;1200;10;5;0;1;0.0;20.0
CHURCHILL DOWNS;1200;11;CHURCHILL DOWNS;1200;11;5;0;1;0.0;20.0
CHURCHILL DOWNS;1200;12;CHURCHILL DOWNS;1200;12;2;0;0;0.0;0.0
CHURCHILL DOWNS;1200;13;CHURCHILL DOWNS;1200;13;1;0;0;0.0;0.0
CHURCHILL DOWNS;1200;14;CHURCHILL DOWNS;1200;14;1;0;0;0.0;0.0
CHURCHILL DOWNS;1200;15;CHURCHILL DOWNS;1200;15;1;0;0;0.0;0.0
CHURCHILL DOWNS;1400;1;CHURCHILL DOWNS;1400;1;4;0;0;0.0;0.0
CHURCHILL DOWNS;1400;2;CHURCHILL DOWNS;1400;2;4;0;1;0.0;25.0
CHURCHILL DOWNS;1400;3;CHURCHILL DOWNS;1400;3;4;1;1;25.0;25.0
CHURCHILL DOWNS;1400;4;CHURCHILL DOWNS;1400;4;4;0;1;0.0;25.0
CHURCHILL DOWNS;1400;5;CHURCHILL DOWNS;1400;5;4;0;2;0.0;50.0
CHURCHILL DOWNS;1400;6;CHURCHILL DOWNS;1400;6;4;1;1;25.0;25.0
CHURCHILL DOWNS;1400;7;CHURCHILL DOWNS;1400;7;4;0;1;0.0;25.0
CHURCHILL DOWNS;1400;8;CHURCHILL DOWNS;1400;8;3;1;2;33.3;66.7
CHURCHILL DOWNS;1400;9;CHURCHILL DOWNS;1400;9;3;1;3;33.3;100.0
CHURCHILL DOWNS;1400;10;CHURCHILL DOWNS;1400;10;2;0;0;0.0;0.0
CHURCHILL DOWNS;1400;11;CHURCHILL DOWNS;1400;11;2;0;0;0.0;0.0
CHURCHILL DOWNS;1400;12;CHURCHILL DOWNS;1400;12;1;0;0;0.0;0.0
CHURCHILL DOWNS;1400;13;CHURCHILL DOWNS;1400;13;1;0;0;0.0;0.0
CHURCHILL DOWNS;1600;1;CHURCHILL DOWNS;1600;1;20;1;7;5.0;35.0
CHURCHILL DOWNS;1600;2;CHURCHILL DOWNS;1600;2;20;0;3;0.0;15.0
CHURCHILL DOWNS;1600;3;CHURCHILL DOWNS;1600;3;20;6;8;30.0;40.0
CHURCHILL DOWNS;1600;4;CHURCHILL DOWNS;1600;4;20;2;8;10.0;40.0
CHURCHILL DOWNS;1600;5;CHURCHILL DOWNS;1600;5;20;3;7;15.0;35.0
CHURCHILL DOWNS;1600;6;CHURCHILL DOWNS;1600;6;20;2;7;10.0;35.0
CHURCHILL DOWNS;1600;7;CHURCHILL DOWNS;1600;7;19;0;6;0.0;31.6
CHURCHILL DOWNS;1600;8;CHURCHILL DOWNS;1600;8;17;4;6;23.5;35.3
CHURCHILL DOWNS;1600;9;CHURCHILL DOWNS;1600;9;15;0;1;0.0;6.7
CHURCHILL DOWNS;1600;10;CHURCHILL DOWNS;1600;10;10;1;2;10.0;20.0
CHURCHILL DOWNS;1600;11;CHURCHILL DOWNS;1600;11;10;1;3;10.0;30.0
CHURCHILL DOWNS;1600;12;CHURCHILL DOWNS;1600;12;9;0;2;0.0;22.2
CHURCHILL DOWNS;1600;13;CHURCHILL DOWNS;1600;13;8;0;0;0.0;0.0
CHURCHILL DOWNS;1600;14;CHURCHILL DOWNS;1600;14;6;0;0;0.0;0.0
CHURCHILL DOWNS;1600;15;CHURCHILL DOWNS;1600;15;3;0;0;0.0;0.0
CHURCHILL DOWNS;1600;16;CHURCHILL DOWNS;1600;16;1;0;0;0.0;0.0
CHURCHILL DOWNS;1800;1;CHURCHILL DOWNS;1800;1;8;0;1;0.0;12.5
CHURCHILL DOWNS;1800;2;CHURCHILL DOWNS;1800;2;8;1;2;12.5;25.0
CHURCHILL DOWNS;1800;3;CHURCHILL DOWNS;1800;3;8;0;1;0.0;12.5
CHURCHILL DOWNS;1800;4;CHURCHILL DOWNS;1800;4;8;0;1;0.0;12.5
CHURCHILL DOWNS;1800;5;CHURCHILL DOWNS;1800;5;8;3;5;37.5;62.5
CHURCHILL DOWNS;1800;6;CHURCHILL DOWNS;1800;6;8;2;7;25.0;87.5
CHURCHILL DOWNS;1800;7;CHURCHILL DOWNS;1800;7;8;2;3;25.0;37.5
CHURCHILL DOWNS;1800;8;CHURCHILL DOWNS;1800;8;7;0;2;0.0;28.6
CHURCHILL DOWNS;1800;9;CHURCHILL DOWNS;1800;9;6;0;1;0.0;16.7
CHURCHILL DOWNS;1800;10;CHURCHILL DOWNS;1800;10;5;0;2;0.0;40.0
CHURCHILL DOWNS;1800;11;CHURCHILL DOWNS;1800;11;1;0;0;0.0;0.0
CHURCHILL DOWNS;1800;12;CHURCHILL DOWNS;1800;12;1;0;0;0.0;0.0
CHURCHILL DOWNS;1800;13;CHURCHILL DOWNS;1800;13;1;0;0;0.0;0.0
CHURCHILL DOWNS;1800;14;CHURCHILL DOWNS;1800;14;1;0;0;0.0;0.0
CHURCHILL DOWNS;1800;15;CHURCHILL DOWNS;1800;15;1;0;0;0.0;0.0
CHURCHILL DOWNS;1800;16;CHURCHILL DOWNS;1800;16;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;1;CHURCHILL DOWNS;2000;1;1;0;1;0.0;100.0
CHURCHILL DOWNS;2000;2;CHURCHILL DOWNS;2000;2;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;3;CHURCHILL DOWNS;2000;3;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;4;CHURCHILL DOWNS;2000;4;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;5;CHURCHILL DOWNS;2000;5;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;6;CHURCHILL DOWNS;2000;6;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;7;CHURCHILL DOWNS;2000;7;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;8;CHURCHILL DOWNS;2000;8;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;9;CHURCHILL DOWNS;2000;9;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;10;CHURCHILL DOWNS;2000;10;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;11;CHURCHILL DOWNS;2000;11;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;12;CHURCHILL DOWNS;2000;12;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;13;CHURCHILL DOWNS;2000;13;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;14;CHURCHILL DOWNS;2000;14;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;15;CHURCHILL DOWNS;2000;15;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;16;CHURCHILL DOWNS;2000;16;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;17;CHURCHILL DOWNS;2000;17;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;18;CHURCHILL DOWNS;2000;18;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;19;CHURCHILL DOWNS;2000;19;1;1;1;100.0;100.0
CHURCHILL DOWNS;2000;20;CHURCHILL DOWNS;2000;20;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;21;CHURCHILL DOWNS;2000;21;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;22;CHURCHILL DOWNS;2000;22;1;0;1;0.0;100.0
CHURCHILL DOWNS;2000;23;CHURCHILL DOWNS;2000;23;1;0;0;0.0;0.0
CHURCHILL DOWNS;2000;24;CHURCHILL DOWNS;2000;24;1;0;0;0.0;0.0
CHURCHILL DOWNS;2400;1;CHURCHILL DOWNS;2400;1;1;0;0;0.0;0.0
CHURCHILL DOWNS;2400;2;CHURCHILL DOWNS;2400;2;1;0;0;0.0;0.0
CHURCHILL DOWNS;2400;3;CHURCHILL DOWNS;2400;3;1;1;1;100.0;100.0
CHURCHILL DOWNS;2400;4;CHURCHILL DOWNS;2400;4;1;0;0;0.0;0.0
CHURCHILL DOWNS;2400;5;CHURCHILL DOWNS;2400;5;1;0;1;0.0;100.0
CHURCHILL DOWNS;2400;6;CHURCHILL DOWNS;2400;6;1;0;0;0.0;0.0
CHURCHILL DOWNS;2400;7;CHURCHILL DOWNS;2400;7;1;0;0;0.0;0.0
CHURCHILL DOWNS;2400;8;CHURCHILL DOWNS;2400;8;1;0;1;0.0;100.0
CLAIREFONTAINE;1400;1;CLAIREFONTAINE;1400;1;3;0;1;0.0;33.3
CLAIREFONTAINE;1400;2;CLAIREFONTAINE;1400;2;3;1;1;33.3;33.3
CLAIREFONTAINE;1400;3;CLAIREFONTAINE;1400;3;3;0;1;0.0;33.3
CLAIREFONTAINE;1400;4;CLAIREFONTAINE;1400;4;3;1;1;33.3;33.3
CLAIREFONTAINE;1400;5;CLAIREFONTAINE;1400;5;3;0;1;0.0;33.3
CLAIREFONTAINE;1400;6;CLAIREFONTAINE;1400;6;3;0;0;0.0;0.0
CLAIREFONTAINE;1400;7;CLAIREFONTAINE;1400;7;3;0;2;0.0;66.7
CLAIREFONTAINE;1400;8;CLAIREFONTAINE;1400;8;3;1;2;33.3;66.7
CLAIREFONTAINE;1400;9;CLAIREFONTAINE;1400;9;3;0;0;0.0;0.0
CLAIREFONTAINE;1400;10;CLAIREFONTAINE;1400;10;3;0;0;0.0;0.0
CLAIREFONTAINE;1400;11;CLAIREFONTAINE;1400;11;2;0;0;0.0;0.0
CLAIREFONTAINE;1400;12;CLAIREFONTAINE;1400;12;2;0;0;0.0;0.0
CLAIREFONTAINE;1400;13;CLAIREFONTAINE;1400;13;2;0;0;0.0;0.0
CLAIREFONTAINE;1400;14;CLAIREFONTAINE;1400;14;1;0;0;0.0;0.0
CLAIREFONTAINE;1600;1;CLAIREFONTAINE;1600;1;10;1;3;10.0;30.0
CLAIREFONTAINE;1600;2;CLAIREFONTAINE;1600;2;10;3;4;30.0;40.0
CLAIREFONTAINE;1600;3;CLAIREFONTAINE;1600;3;10;2;2;20.0;20.0
CLAIREFONTAINE;1600;4;CLAIREFONTAINE;1600;4;10;0;5;0.0;50.0
CLAIREFONTAINE;1600;5;CLAIREFONTAINE;1600;5;10;1;4;10.0;40.0
CLAIREFONTAINE;1600;6;CLAIREFONTAINE;1600;6;9;1;3;11.1;33.3
CLAIREFONTAINE;1600;7;CLAIREFONTAINE;1600;7;9;1;3;11.1;33.3
CLAIREFONTAINE;1600;8;CLAIREFONTAINE;1600;8;9;0;0;0.0;0.0
CLAIREFONTAINE;1600;9;CLAIREFONTAINE;1600;9;8;0;1;0.0;12.5
CLAIREFONTAINE;1600;10;CLAIREFONTAINE;1600;10;8;0;1;0.0;12.5
CLAIREFONTAINE;1600;11;CLAIREFONTAINE;1600;11;7;0;1;0.0;14.3
CLAIREFONTAINE;1600;12;CLAIREFONTAINE;1600;12;7;0;0;0.0;0.0
CLAIREFONTAINE;1600;13;CLAIREFONTAINE;1600;13;6;1;2;16.7;33.3
CLAIREFONTAINE;1600;14;CLAIREFONTAINE;1600;14;3;0;1;0.0;33.3
CLAIREFONTAINE;1600;15;CLAIREFONTAINE;1600;15;1;0;0;0.0;0.0
CLAIREFONTAINE;1800;1;CLAIREFONTAINE;1800;1;3;0;2;0.0;66.7
CLAIREFONTAINE;1800;2;CLAIREFONTAINE;1800;2;3;0;0;0.0;0.0
CLAIREFONTAINE;1800;3;CLAIREFONTAINE;1800;3;3;2;2;66.7;66.7
CLAIREFONTAINE;1800;4;CLAIREFONTAINE;1800;4;3;0;0;0.0;0.0
CLAIREFONTAINE;1800;5;CLAIREFONTAINE;1800;5;3;0;0;0.0;0.0
CLAIREFONTAINE;1800;6;CLAIREFONTAINE;1800;6;3;0;1;0.0;33.3
CLAIREFONTAINE;1800;7;CLAIREFONTAINE;1800;7;3;0;1;0.0;33.3
CLAIREFONTAINE;1800;8;CLAIREFONTAINE;1800;8;3;0;1;0.0;33.3
CLAIREFONTAINE;1800;9;CLAIREFONTAINE;1800;9;3;0;0;0.0;0.0
CLAIREFONTAINE;1800;10;CLAIREFONTAINE;1800;10;3;0;0;0.0;0.0
CLAIREFONTAINE;1800;11;CLAIREFONTAINE;1800;11;3;0;0;0.0;0.0
CLAIREFONTAINE;1800;12;CLAIREFONTAINE;1800;12;3;0;1;0.0;33.3
CLAIREFONTAINE;1800;13;CLAIREFONTAINE;1800;13;3;1;1;33.3;33.3
CLAIREFONTAINE;1800;14;CLAIREFONTAINE;1800;14;2;0;0;0.0;0.0
CLAIREFONTAINE;1800;15;CLAIREFONTAINE;1800;15;2;0;0;0.0;0.0
CLAIREFONTAINE;1800;16;CLAIREFONTAINE;1800;16;2;0;0;0.0;0.0
CLAIREFONTAINE;2200;1;CLAIREFONTAINE;2200;1;3;0;0;0.0;0.0
CLAIREFONTAINE;2200;2;CLAIREFONTAINE;2200;2;3;0;0;0.0;0.0
CLAIREFONTAINE;2200;3;CLAIREFONTAINE;2200;3;3;1;1;33.3;33.3
CLAIREFONTAINE;2200;4;CLAIREFONTAINE;2200;4;3;0;1;0.0;33.3
CLAIREFONTAINE;2200;5;CLAIREFONTAINE;2200;5;3;0;1;0.0;33.3
CLAIREFONTAINE;2200;6;CLAIREFONTAINE;2200;6;3;1;3;33.3;100.0
CLAIREFONTAINE;2200;7;CLAIREFONTAINE;2200;7;3;1;1;33.3;33.3
CLAIREFONTAINE;2200;8;CLAIREFONTAINE;2200;8;3;0;0;0.0;0.0
CLAIREFONTAINE;2200;9;CLAIREFONTAINE;2200;9;3;0;0;0.0;0.0
CLAIREFONTAINE;2200;10;CLAIREFONTAINE;2200;10;3;0;1;0.0;33.3
CLAIREFONTAINE;2200;11;CLAIREFONTAINE;2200;11;2;0;1;0.0;50.0
CLAIREFONTAINE;2200;12;CLAIREFONTAINE;2200;12;2;0;0;0.0;0.0
CLAIREFONTAINE;2200;13;CLAIREFONTAINE;2200;13;1;0;0;0.0;0.0
CLAIREFONTAINE;2200;14;CLAIREFONTAINE;2200;14;1;0;0;0.0;0.0
CLAIREFONTAINE;2400;1;CLAIREFONTAINE;2400;1;2;0;0;0.0;0.0
CLAIREFONTAINE;2400;2;CLAIREFONTAINE;2400;2;2;0;1;0.0;50.0
CLAIREFONTAINE;2400;3;CLAIREFONTAINE;2400;3;2;1;1;50.0;50.0
CLAIREFONTAINE;2400;4;CLAIREFONTAINE;2400;4;2;0;1;0.0;50.0
CLAIREFONTAINE;2400;5;CLAIREFONTAINE;2400;5;2;0;1;0.0;50.0
CLAIREFONTAINE;2400;6;CLAIREFONTAINE;2400;6;2;1;2;50.0;100.0
CLAIREFONTAINE;2400;7;CLAIREFONTAINE;2400;7;2;0;0;0.0;0.0
CLAIREFONTAINE;2400;8;CLAIREFONTAINE;2400;8;1;0;0;0.0;0.0
CLAIREFONTAINE;2400;9;CLAIREFONTAINE;2400;9;1;0;0;0.0;0.0
CLAIREFONTAINE;2800;1;CLAIREFONTAINE;2800;1;3;1;1;33.3;33.3
CLAIREFONTAINE;2800;2;CLAIREFONTAINE;2800;2;3;0;1;0.0;33.3
CLAIREFONTAINE;2800;3;CLAIREFONTAINE;2800;3;3;0;0;0.0;0.0
CLAIREFONTAINE;2800;4;CLAIREFONTAINE;2800;4;3;0;0;0.0;0.0
CLAIREFONTAINE;2800;5;CLAIREFONTAINE;2800;5;3;1;2;33.3;66.7
CLAIREFONTAINE;2800;6;CLAIREFONTAINE;2800;6;3;0;0;0.0;0.0
CLAIREFONTAINE;2800;7;CLAIREFONTAINE;2800;7;3;0;1;0.0;33.3
CLAIREFONTAINE;2800;8;CLAIREFONTAINE;2800;8;2;0;1;0.0;50.0
CLAIREFONTAINE;2800;9;CLAIREFONTAINE;2800;9;2;0;1;0.0;50.0
CLAIREFONTAINE;2800;10;CLAIREFONTAINE;2800;10;2;0;0;0.0;0.0
CLAIREFONTAINE;2800;11;CLAIREFONTAINE;2800;11;2;0;1;0.0;50.0
CLAIREFONTAINE;2800;12;CLAIREFONTAINE;2800;12;2;0;0;0.0;0.0
CLAIREFONTAINE;2800;13;CLAIREFONTAINE;2800;13;2;0;0;0.0;0.0
CLAIREFONTAINE;2800;14;CLAIREFONTAINE;2800;14;2;0;0;0.0;0.0
CLAIREFONTAINE;2800;15;CLAIREFONTAINE;2800;15;2;1;1;50.0;50.0
CLAIREFONTAINE;2800;16;CLAIREFONTAINE;2800;16;2;0;0;0.0;0.0
COLONIAL DOWNS USA;1000;1;COLONIAL DOWNS USA;1000;1;3;1;2;33.3;66.7
COLONIAL DOWNS USA;1000;2;COLONIAL DOWNS USA;1000;2;3;0;1;0.0;33.3
COLONIAL DOWNS USA;1000;3;COLONIAL DOWNS USA;1000;3;3;0;1;0.0;33.3
COLONIAL DOWNS USA;1000;4;COLONIAL DOWNS USA;1000;4;3;1;1;33.3;33.3
COLONIAL DOWNS USA;1000;5;COLONIAL DOWNS USA;1000;5;3;0;1;0.0;33.3
COLONIAL DOWNS USA;1000;6;COLONIAL DOWNS USA;1000;6;2;0;0;0.0;0.0
COLONIAL DOWNS USA;1000;7;COLONIAL DOWNS USA;1000;7;1;0;0;0.0;0.0
COLONIAL DOWNS USA;1000;8;COLONIAL DOWNS USA;1000;8;1;0;1;0.0;100.0
COLONIAL DOWNS USA;1000;9;COLONIAL DOWNS USA;1000;9;1;0;1;0.0;100.0
COLONIAL DOWNS USA;1000;10;COLONIAL DOWNS USA;1000;10;1;1;1;100.0;100.0
COLONIAL DOWNS USA;1600;1;COLONIAL DOWNS USA;1600;1;5;0;1;0.0;20.0
COLONIAL DOWNS USA;1600;2;COLONIAL DOWNS USA;1600;2;5;0;2;0.0;40.0
COLONIAL DOWNS USA;1600;3;COLONIAL DOWNS USA;1600;3;5;1;1;20.0;20.0
COLONIAL DOWNS USA;1600;4;COLONIAL DOWNS USA;1600;4;5;0;0;0.0;0.0
COLONIAL DOWNS USA;1600;5;COLONIAL DOWNS USA;1600;5;5;0;4;0.0;80.0
COLONIAL DOWNS USA;1600;6;COLONIAL DOWNS USA;1600;6;5;1;2;20.0;40.0
COLONIAL DOWNS USA;1600;7;COLONIAL DOWNS USA;1600;7;5;0;2;0.0;40.0
COLONIAL DOWNS USA;1600;8;COLONIAL DOWNS USA;1600;8;4;1;1;25.0;25.0
COLONIAL DOWNS USA;1600;9;COLONIAL DOWNS USA;1600;9;3;1;1;33.3;33.3
COLONIAL DOWNS USA;1600;10;COLONIAL DOWNS USA;1600;10;2;1;1;50.0;50.0
COLONIAL DOWNS USA;1600;11;COLONIAL DOWNS USA;1600;11;2;0;0;0.0;0.0
COMPIEGNE;1400;1;COMPIEGNE;1400;1;16;0;1;0.0;6.2
COMPIEGNE;1400;2;COMPIEGNE;1400;2;16;1;6;6.2;37.5
COMPIEGNE;1400;3;COMPIEGNE;1400;3;16;2;3;12.5;18.8
COMPIEGNE;1400;4;COMPIEGNE;1400;4;16;4;6;25.0;37.5
COMPIEGNE;1400;5;COMPIEGNE;1400;5;16;1;4;6.2;25.0
COMPIEGNE;1400;6;COMPIEGNE;1400;6;16;1;4;6.2;25.0
COMPIEGNE;1400;7;COMPIEGNE;1400;7;16;0;5;0.0;31.2
COMPIEGNE;1400;8;COMPIEGNE;1400;8;16;1;4;6.2;25.0
COMPIEGNE;1400;9;COMPIEGNE;1400;9;15;2;2;13.3;13.3
COMPIEGNE;1400;10;COMPIEGNE;1400;10;14;1;3;7.1;21.4
COMPIEGNE;1400;11;COMPIEGNE;1400;11;12;0;2;0.0;16.7
COMPIEGNE;1400;12;COMPIEGNE;1400;12;9;1;3;11.1;33.3
COMPIEGNE;1400;13;COMPIEGNE;1400;13;8;1;2;12.5;25.0
COMPIEGNE;1400;14;COMPIEGNE;1400;14;5;1;2;20.0;40.0
COMPIEGNE;1400;15;COMPIEGNE;1400;15;3;0;1;0.0;33.3
COMPIEGNE;1400;16;COMPIEGNE;1400;16;2;0;0;0.0;0.0
COMPIEGNE;1600;1;COMPIEGNE;1600;1;18;1;4;5.6;22.2
COMPIEGNE;1600;2;COMPIEGNE;1600;2;18;0;3;0.0;16.7
COMPIEGNE;1600;3;COMPIEGNE;1600;3;18;2;4;11.1;22.2
COMPIEGNE;1600;4;COMPIEGNE;1600;4;18;1;2;5.6;11.1
COMPIEGNE;1600;5;COMPIEGNE;1600;5;18;2;5;11.1;27.8
COMPIEGNE;1600;6;COMPIEGNE;1600;6;18;3;5;16.7;27.8
COMPIEGNE;1600;7;COMPIEGNE;1600;7;18;4;5;22.2;27.8
COMPIEGNE;1600;8;COMPIEGNE;1600;8;18;1;4;5.6;22.2
COMPIEGNE;1600;9;COMPIEGNE;1600;9;18;1;4;5.6;22.2
COMPIEGNE;1600;10;COMPIEGNE;1600;10;17;0;6;0.0;35.3
COMPIEGNE;1600;11;COMPIEGNE;1600;11;14;0;2;0.0;14.3
COMPIEGNE;1600;12;COMPIEGNE;1600;12;12;1;2;8.3;16.7
COMPIEGNE;1600;13;COMPIEGNE;1600;13;11;1;2;9.1;18.2
COMPIEGNE;1600;14;COMPIEGNE;1600;14;11;0;3;0.0;27.3
COMPIEGNE;1600;15;COMPIEGNE;1600;15;8;1;2;12.5;25.0
COMPIEGNE;1600;16;COMPIEGNE;1600;16;4;0;1;0.0;25.0
COMPIEGNE;1800;1;COMPIEGNE;1800;1;18;1;3;5.6;16.7
COMPIEGNE;1800;2;COMPIEGNE;1800;2;18;2;3;11.1;16.7
COMPIEGNE;1800;3;COMPIEGNE;1800;3;18;1;5;5.6;27.8
COMPIEGNE;1800;4;COMPIEGNE;1800;4;18;1;5;5.6;27.8
COMPIEGNE;1800;5;COMPIEGNE;1800;5;18;4;7;22.2;38.9
COMPIEGNE;1800;6;COMPIEGNE;1800;6;18;0;4;0.0;22.2
COMPIEGNE;1800;7;COMPIEGNE;1800;7;18;3;6;16.7;33.3
COMPIEGNE;1800;8;COMPIEGNE;1800;8;18;0;6;0.0;33.3
COMPIEGNE;1800;9;COMPIEGNE;1800;9;18;1;2;5.6;11.1
COMPIEGNE;1800;10;COMPIEGNE;1800;10;18;1;5;5.6;27.8
COMPIEGNE;1800;11;COMPIEGNE;1800;11;14;0;2;0.0;14.3
COMPIEGNE;1800;12;COMPIEGNE;1800;12;11;2;3;18.2;27.3
COMPIEGNE;1800;13;COMPIEGNE;1800;13;10;2;3;20.0;30.0
COMPIEGNE;1800;14;COMPIEGNE;1800;14;6;0;0;0.0;0.0
COMPIEGNE;1800;15;COMPIEGNE;1800;15;5;0;0;0.0;0.0
COMPIEGNE;1800;16;COMPIEGNE;1800;16;3;0;0;0.0;0.0
COMPIEGNE;2000;1;COMPIEGNE;2000;1;16;1;2;6.2;12.5
COMPIEGNE;2000;2;COMPIEGNE;2000;2;16;0;3;0.0;18.8
COMPIEGNE;2000;3;COMPIEGNE;2000;3;16;1;2;6.2;12.5
COMPIEGNE;2000;4;COMPIEGNE;2000;4;16;1;4;6.2;25.0
COMPIEGNE;2000;5;COMPIEGNE;2000;5;16;2;3;12.5;18.8
COMPIEGNE;2000;6;COMPIEGNE;2000;6;16;3;6;18.8;37.5
COMPIEGNE;2000;7;COMPIEGNE;2000;7;15;0;2;0.0;13.3
COMPIEGNE;2000;8;COMPIEGNE;2000;8;14;1;2;7.1;14.3
COMPIEGNE;2000;9;COMPIEGNE;2000;9;13;3;8;23.1;61.5
COMPIEGNE;2000;10;COMPIEGNE;2000;10;12;0;5;0.0;41.7
COMPIEGNE;2000;11;COMPIEGNE;2000;11;11;1;2;9.1;18.2
COMPIEGNE;2000;12;COMPIEGNE;2000;12;11;2;3;18.2;27.3
COMPIEGNE;2000;13;COMPIEGNE;2000;13;11;1;2;9.1;18.2
COMPIEGNE;2000;14;COMPIEGNE;2000;14;10;0;2;0.0;20.0
COMPIEGNE;2000;15;COMPIEGNE;2000;15;9;0;0;0.0;0.0
COMPIEGNE;2000;16;COMPIEGNE;2000;16;6;0;2;0.0;33.3
COMPIEGNE;2400;1;COMPIEGNE;2400;1;17;1;8;5.9;47.1
COMPIEGNE;2400;2;COMPIEGNE;2400;2;17;1;2;5.9;11.8
COMPIEGNE;2400;3;COMPIEGNE;2400;3;17;5;7;29.4;41.2
COMPIEGNE;2400;4;COMPIEGNE;2400;4;17;1;5;5.9;29.4
COMPIEGNE;2400;5;COMPIEGNE;2400;5;17;2;6;11.8;35.3
COMPIEGNE;2400;6;COMPIEGNE;2400;6;17;0;7;0.0;41.2
COMPIEGNE;2400;7;COMPIEGNE;2400;7;16;4;6;25.0;37.5
COMPIEGNE;2400;8;COMPIEGNE;2400;8;15;0;3;0.0;20.0
COMPIEGNE;2400;9;COMPIEGNE;2400;9;10;3;4;30.0;40.0
COMPIEGNE;2400;10;COMPIEGNE;2400;10;7;0;1;0.0;14.3
COMPIEGNE;2400;11;COMPIEGNE;2400;11;7;0;0;0.0;0.0
COMPIEGNE;2400;12;COMPIEGNE;2400;12;4;0;0;0.0;0.0
COMPIEGNE;2400;13;COMPIEGNE;2400;13;2;0;2;0.0;100.0
COMPIEGNE;2400;14;COMPIEGNE;2400;14;1;0;0;0.0;0.0
COMPIEGNE;2800;1;COMPIEGNE;2800;1;4;0;0;0.0;0.0
COMPIEGNE;2800;2;COMPIEGNE;2800;2;4;0;0;0.0;0.0
COMPIEGNE;2800;3;COMPIEGNE;2800;3;4;0;1;0.0;25.0
COMPIEGNE;2800;4;COMPIEGNE;2800;4;4;1;2;25.0;50.0
COMPIEGNE;2800;5;COMPIEGNE;2800;5;4;0;4;0.0;100.0
COMPIEGNE;2800;6;COMPIEGNE;2800;6;4;0;0;0.0;0.0
COMPIEGNE;2800;7;COMPIEGNE;2800;7;4;0;2;0.0;50.0
COMPIEGNE;2800;8;COMPIEGNE;2800;8;4;1;1;25.0;25.0
COMPIEGNE;2800;9;COMPIEGNE;2800;9;4;1;1;25.0;25.0
COMPIEGNE;2800;10;COMPIEGNE;2800;10;3;0;0;0.0;0.0
COMPIEGNE;2800;11;COMPIEGNE;2800;11;2;0;0;0.0;0.0
COMPIEGNE;2800;12;COMPIEGNE;2800;12;1;0;0;0.0;0.0
COMPIEGNE;2800;13;COMPIEGNE;2800;13;1;0;0;0.0;0.0
